customer_age,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,ratio_atraso_entrega,custo_por_item,intensidade_problema,entrega_no_prazo,score_logistica,cliente_longa_data,pct_desconto
21,17,719.29,3,10.24,1,4,3,15.23,3,0,2,2,0.6,244.84,0,0,-9,0,1.4216496133501784
22,33,357.18,3,62.8,4,13,2,37.93,1,1,8,5,0.14285714285714285,131.70333333333335,48,0,-5,0,17.53308392428388
29,100,605.59,4,3.03,10,5,0,39.59,1,0,2,0,0.0,161.29500000000002,0,1,4,1,0.4995136748050577
32,71,315.43,2,5.95,11,8,0,48.75,3,0,8,1,0.0,182.09,0,1,2,1,1.8803526846379925
50,30,1044.83,4,5.89,2,4,1,27.55,3,2,8,3,0.2,268.09499999999997,64,0,-5,0,0.5631890460208638
43,83,1079.8,5,3.03,2,4,1,22.26,1,1,3,2,0.2,220.41199999999998,9,0,-3,1,0.2803478904515174
24,101,303.23,1,7.05,11,11,2,46.22,1,5,4,8,0.16666666666666666,349.45000000000005,180,0,-5,1,2.3173257075239126
41,89,203.38,2,71.48,2,10,1,38.52,2,3,11,8,0.09090909090909091,120.95,297,0,-4,1,34.97406791271162
37,45,375.02,1,21.53,7,8,2,47.51,2,1,5,3,0.2222222222222222,422.53,20,0,-6,0,5.725759268124037
58,97,522.59,2,1.4,10,9,1,27.01,1,0,10,1,0.1,274.8,0,0,-3,1,0.2673847858056876
42,8,648.74,3,53.59,6,12,3,53.68,3,1,8,6,0.23076923076923078,234.14,56,0,-9,0,8.247914550435558
37,60,206.5,3,24.41,6,12,1,43.45,2,2,3,3,0.07692307692307693,83.31666666666666,24,0,-4,0,11.763855421686747
34,87,176.71,4,24.92,3,13,1,15.82,3,4,3,7,0.07142857142857142,48.1325,96,0,-5,1,14.022846210117606
44,53,855.72,5,95.94,6,6,1,35.42,3,2,9,4,0.14285714285714285,178.228,90,0,-5,0,11.198524605472032
53,80,247.42,1,20.26,9,12,3,38.31,2,4,0,8,0.23076923076923078,285.73,0,0,-8,1,8.155543031962
52,71,397.73,3,2.47,6,9,4,29.41,3,0,8,3,0.4,142.38000000000002,0,0,-11,1,0.6194668071125824
65,43,1410.34,1,87.38,10,5,2,41.69,1,3,3,5,0.3333333333333333,1452.03,54,0,-5,0,6.1912792098289575
26,113,525.67,2,109.29,5,8,1,48.19,1,2,1,5,0.1111111111111111,286.92999999999995,12,0,-3,1,20.751134486490592
46,87,506.53,6,2.69,8,11,1,31.43,3,1,1,4,0.08333333333333333,89.65999999999998,5,0,-5,1,0.5300179299745829
34,14,859.92,6,133.02,10,13,4,37.92,3,0,1,4,0.2857142857142857,149.64,0,0,-11,0,15.4509129768155
24,39,544.17,6,60.98,7,9,3,27.71,3,2,10,4,0.3,95.31333333333333,100,0,-9,0,11.185501770090065
65,80,454.29,5,74.57,4,12,1,49.77,1,1,4,5,0.07692307692307693,100.812,24,0,-3,1,16.378571899229062
30,114,1248.46,5,59.49,11,4,4,65.58,3,1,10,3,0.8,262.808,40,0,-11,1,4.7612568629648
35,118,537.47,4,0.63,9,2,4,41.58,3,0,6,2,1.3333333333333333,144.76250000000002,0,0,-11,1,0.11699816145746281
57,79,225.33,3,179.99,6,14,0,59.57,3,2,8,4,0.0,94.96666666666668,80,1,2,1,79.52547165643088
51,30,666.34,2,43.94,9,2,2,39.84,3,1,4,3,0.6666666666666666,353.09000000000003,16,0,-7,0,6.584349806695237
28,99,1095.19,5,43.47,11,9,0,70.01,2,3,8,3,0.0,233.04000000000002,96,1,3,1,3.9655534168346724
31,116,39.87,2,58.17,7,5,0,30.57,3,0,5,1,0.0,35.22,0,1,2,1,142.32933692194766
69,45,294.35,5,124.56,1,5,1,48.81,1,1,1,5,0.16666666666666666,68.632,6,0,-3,0,42.17369222955815
33,46,286.08,5,29.58,4,10,7,56.05,3,1,4,5,0.6363636363636364,68.426,24,0,-17,0,10.303748084157727
60,3,98.9,5,36.1,6,12,1,35.82,3,0,7,3,0.07692307692307693,26.944,0,0,-5,0,36.13613613613614
36,103,477.73,2,22.94,8,3,3,54.52,3,0,3,2,0.75,266.125,0,0,-9,1,4.791845090134314
26,58,1775.08,2,39.88,5,11,1,43.62,1,1,3,3,0.08333333333333333,909.3499999999999,12,0,-3,0,2.2453943516057837
46,22,748.2,3,63.62,4,7,4,27.94,3,2,3,6,0.5,258.71333333333337,42,0,-11,0,8.491724506139882
26,61,1164.08,1,12.96,8,7,0,42.24,2,2,10,2,0.0,1206.32,60,1,3,1,1.1123699660109179
19,88,197.07,3,11.56,5,6,3,42.61,1,2,1,6,0.42857142857142855,79.89333333333333,14,0,-7,1,5.836320492755087
57,62,537.69,3,42.91,6,9,3,23.28,1,0,5,2,0.3,186.99,0,0,-7,1,7.9656203011008175
24,47,191.86,3,26.5,3,13,4,25.15,3,0,7,4,0.2857142857142857,72.33666666666667,0,0,-11,0,13.740537177227003
53,111,382.79,3,13.93,9,7,0,18.55,1,0,4,1,0.0,133.78,0,1,4,1,3.6295890982047467
38,93,422.07,6,94.74,6,10,0,33.64,2,3,1,7,0.0,75.95166666666667,24,1,3,1,22.393457347483867
40,38,553.67,6,22.68,9,14,5,50.23,1,1,4,5,0.3333333333333333,100.64999999999999,24,0,-11,0,4.088917734869383
53,31,922.6,1,8.98,1,8,3,38.22,2,3,5,5,0.3333333333333333,960.82,90,0,-8,0,0.9722823733217845
48,92,960.39,5,14.96,6,6,1,49.12,3,3,1,7,0.14285714285714285,201.902,24,0,-5,1,1.5560802587919575
45,111,670.27,4,40.0,11,6,1,21.28,3,1,4,4,0.14285714285714285,172.8875,20,0,-5,1,5.958854112354194
33,55,442.57,2,26.19,8,7,1,35.59,2,3,3,5,0.125,239.07999999999998,54,0,-4,0,5.904366841761165
42,80,686.6,1,42.46,6,4,3,38.5,3,2,0,6,0.6,725.1,0,0,-9,1,6.175101803374054
53,2,285.98,4,2.03,10,3,3,36.07,1,2,11,5,0.75,80.5125,132,0,-7,0,0.7073663669942155
26,76,66.67,6,20.46,2,11,1,36.07,1,1,11,3,0.08333333333333333,17.123333333333335,44,0,-3,1,30.234963794886955
20,89,267.76,4,4.56,6,11,1,48.31,3,2,9,7,0.08333333333333333,79.0175,144,0,-5,1,1.6966810537282333
27,92,431.56,2,10.09,11,14,3,36.02,2,0,8,4,0.2,233.79,0,0,-8,1,2.3326243758091363
53,94,848.29,2,29.7,7,8,1,37.02,3,0,10,3,0.1111111111111111,442.655,0,0,-5,1,3.4970387029165537
26,39,454.09,3,38.58,5,9,1,30.62,1,1,3,3,0.1,161.57,12,0,-3,0,8.47744402206157
18,117,660.3,6,51.57,7,4,2,32.19,1,4,6,6,0.4,115.415,168,0,-5,1,7.798276122788447
18,105,396.01,1,112.15,4,13,2,44.93,2,2,9,4,0.14285714285714285,440.94,90,0,-6,1,28.24865872396162
26,12,154.21,3,16.65,11,14,2,58.18,3,2,4,6,0.13333333333333333,70.79666666666667,56,0,-7,0,10.727401584949423
44,35,853.23,2,36.04,1,11,2,38.71,1,3,8,6,0.16666666666666666,445.97,168,0,-5,0,4.219004249441017
48,5,298.11,3,14.29,4,6,0,36.42,2,3,4,4,0.0,111.51,60,1,3,0,4.777506602922001
20,6,327.13,1,53.02,2,4,2,49.03,3,2,11,5,0.4,376.15999999999997,132,0,-7,0,16.158229969829033
60,37,755.52,4,5.16,9,5,1,40.59,2,3,9,5,0.16666666666666666,199.0275,162,0,-4,0,0.6820705334954794
36,39,677.21,1,23.64,2,10,3,45.25,1,1,11,3,0.2727272727272727,722.46,44,0,-7,0,3.4856460388375283
50,77,462.99,3,1.92,1,8,0,30.11,2,3,1,5,0.0,164.36666666666667,18,1,3,1,0.413802021595293
23,107,1168.02,3,17.6,7,8,3,40.56,1,5,1,7,0.3333333333333333,402.85999999999996,40,0,-7,1,1.505534550307095
43,11,591.83,2,23.01,6,2,2,47.96,1,2,1,4,0.6666666666666666,319.89500000000004,10,0,-5,0,3.881382521127473
63,47,410.21,4,74.57,4,13,1,26.16,3,1,6,3,0.07142857142857142,109.0925,24,0,-5,0,18.134286617543346
67,81,568.61,3,42.19,4,11,1,46.85,2,4,9,7,0.08333333333333333,205.15333333333334,288,0,-4,1,7.406822211688699
60,99,334.15,2,1.42,9,10,2,46.29,2,3,4,5,0.18181818181818182,190.22,72,0,-6,1,0.42369088467850213
69,96,270.6,3,14.26,6,12,2,21.52,1,6,10,8,0.15384615384615385,97.37333333333333,540,0,-5,1,5.2503681885125175
67,104,213.17,1,27.89,1,6,0,54.09,3,0,6,2,0.0,267.26,0,1,2,1,13.022365410655087
41,101,335.21,3,5.99,10,12,1,34.0,3,2,3,4,0.07692307692307693,123.07,30,0,-5,1,1.7816245798756731
37,9,352.13,4,57.69,7,5,4,36.79,2,3,2,7,0.6666666666666666,97.23,48,0,-10,0,16.336759833489083
69,112,705.5,2,22.01,5,7,5,46.25,1,0,4,4,0.625,375.875,0,0,-11,1,3.1153573956121727
69,92,914.11,2,27.15,2,12,1,36.21,3,0,7,1,0.07692307692307693,475.16,0,0,-5,1,2.966856443487668
59,31,587.11,5,7.26,8,6,2,21.01,1,0,2,2,0.2857142857142857,121.624,0,0,-5,0,1.2344629406063492
30,91,202.48,3,23.26,6,4,1,39.75,2,1,3,3,0.2,80.74333333333333,12,0,-4,1,11.431098879496759
35,47,194.03,2,66.69,7,4,3,15.05,3,1,9,5,0.6,104.54,54,0,-9,0,34.1947392708814
46,76,246.43,2,15.33,8,5,1,32.31,2,0,2,5,0.16666666666666666,139.37,0,0,-4,1,6.195691710786889
46,92,355.29,1,10.24,4,13,1,41.51,1,3,1,6,0.07142857142857142,396.8,21,0,-3,1,2.8740632630722165
58,46,80.57,5,16.79,2,13,2,47.61,3,3,4,6,0.14285714285714285,25.636000000000003,84,0,-7,0,20.583547872992522
64,114,183.02,2,5.66,1,8,0,43.89,1,1,8,2,0.0,113.45500000000001,24,1,4,1,3.0757526355830884
33,20,146.01,2,99.34,5,9,2,20.01,3,1,3,3,0.2,83.00999999999999,12,0,-7,0,67.57363444663629
21,21,1096.16,3,12.13,8,12,3,51.3,2,2,4,4,0.23076923076923078,382.4866666666667,40,0,-8,0,1.1055816836195267
61,101,669.42,6,3.74,7,7,1,56.54,3,2,0,3,0.125,120.99333333333333,0,0,-5,1,0.5578592524089377
64,20,437.14,3,4.83,11,8,3,34.23,1,2,1,5,0.3333333333333333,157.12333333333333,12,0,-7,0,1.102387364769252
47,17,240.26,1,24.33,5,10,4,45.68,1,3,9,5,0.36363636363636365,285.94,162,0,-9,0,10.08455608057697
28,46,131.35,5,4.92,9,12,0,38.84,2,5,0,6,0.0,34.038,0,1,3,0,3.717415942576502
18,16,212.56,1,17.78,7,9,1,60.49,1,0,0,1,0.1,273.05,0,0,-3,0,8.325529125304366
64,91,943.87,2,72.92,11,11,2,48.08,3,2,1,6,0.16666666666666666,495.975,14,0,-7,1,7.717463778085874
45,45,263.29,2,0.29,11,2,2,38.0,2,5,9,7,0.6666666666666666,150.645,360,0,-6,0,0.10972795035756175
25,77,495.99,4,1.15,5,3,2,56.66,3,1,5,3,0.5,138.1625,20,0,-7,1,0.23139298577436163
27,112,171.07,5,21.51,4,12,5,56.26,3,1,7,4,0.38461538461538464,45.465999999999994,35,0,-13,1,12.500726448538387
23,45,323.6,3,26.73,4,10,3,44.97,3,3,8,5,0.2727272727272727,122.85666666666668,144,0,-9,0,8.234750462107208
56,93,1079.2,4,35.65,9,12,2,41.87,1,0,5,4,0.15384615384615385,280.2675,0,0,-5,1,3.300314756526569
45,57,533.08,6,5.45,7,9,1,9.67,1,5,5,8,0.1,90.45833333333333,225,0,-3,0,1.020446375074895
55,86,252.97,3,19.83,11,13,2,30.24,1,0,7,2,0.14285714285714285,94.40333333333332,0,0,-5,1,7.808008819939362
32,37,309.42,5,12.45,9,11,1,43.55,1,3,7,6,0.08333333333333333,70.59400000000001,147,0,-3,0,4.0106951871657746
61,68,400.57,6,6.21,1,5,0,29.36,3,0,3,1,0.0,71.655,0,1,2,1,1.5464302612246932
43,97,313.84,6,10.82,11,7,3,18.31,2,0,1,4,0.375,55.35833333333333,0,0,-8,1,3.4366662431711346
56,64,237.6,1,2.7,3,4,2,40.94,1,0,7,2,0.4,278.53999999999996,0,0,-5,1,1.131601005867561
69,43,178.55,6,4.1,4,2,3,28.95,1,0,6,2,1.0,34.583333333333336,0,0,-7,0,2.2834864940128092
64,25,802.36,6,127.73,10,3,0,56.31,2,2,11,3,0.0,143.11166666666668,88,1,3,0,15.899472216689903
22,79,412.31,1,115.2,7,8,3,20.64,2,1,3,4,0.3333333333333333,432.95,15,0,-8,1,27.872541191841478
20,74,278.49,6,26.36,9,2,3,49.74,1,2,2,4,1.0,54.705000000000005,20,0,-7,1,9.431464453111023
57,48,922.81,4,18.2,9,11,1,39.85,1,2,10,5,0.08333333333333333,240.665,120,0,-3,0,1.9701020772669706
30,88,831.2,1,143.16,11,2,3,35.4,3,4,10,6,1.0,866.6,280,0,-9,1,17.202595529920693
35,52,494.35,1,4.78,9,9,4,46.28,3,1,10,4,0.4,540.63,50,0,-11,0,0.9649742606238014
67,104,1113.83,4,16.97,8,2,5,61.78,2,2,8,5,1.6666666666666667,293.9025,96,0,-12,1,1.522205179265
46,110,624.01,5,53.09,2,8,1,49.39,1,0,8,3,0.1111111111111111,134.68,0,0,-3,1,8.494264091774532
41,80,244.92,6,0.38,2,7,5,48.26,2,2,8,6,0.625,48.86333333333334,112,0,-12,1,0.15452179570592064
35,37,106.19,6,67.64,8,5,2,30.83,1,1,8,4,0.3333333333333333,22.836666666666662,40,0,-5,0,63.102901390055045
68,35,272.27,2,45.75,1,2,2,44.38,1,0,2,1,0.6666666666666666,158.325,0,0,-5,0,16.741684048743004
34,45,209.19,3,1.25,9,12,0,45.8,2,3,4,5,0.0,84.99666666666667,72,1,3,0,0.5947000333032019
57,79,148.33,3,14.65,2,12,5,19.29,1,0,9,4,0.38461538461538464,55.873333333333335,0,0,-11,1,9.810486841224133
49,64,372.5,3,8.61,11,9,2,33.01,3,3,1,7,0.2,135.17,24,0,-7,1,2.3052208835341363
53,52,339.06,3,35.84,3,8,1,42.91,1,2,7,4,0.1111111111111111,127.32333333333334,70,0,-3,0,10.539316591189792
23,11,716.94,2,47.16,6,10,2,48.38,1,0,3,4,0.18181818181818182,382.66,0,0,-5,0,6.5687940496420305
39,85,19.28,1,24.08,3,3,6,27.06,3,1,6,5,1.5,46.34,36,0,-15,1,118.73767258382641
33,70,125.83,3,70.22,1,2,0,30.99,3,1,0,1,0.0,52.27333333333333,0,1,2,1,55.365449814712605
54,16,392.77,6,4.25,1,14,4,48.55,2,2,7,4,0.26666666666666666,73.55333333333333,70,0,-10,0,1.0793102572567743
27,103,139.01,1,65.76,9,5,0,39.19,1,1,8,3,0.0,178.2,32,1,4,1,46.96807370902079
59,34,58.08,1,10.26,3,3,3,43.88,1,1,2,2,0.75,101.96000000000001,6,0,-7,0,17.366283006093433
45,113,511.39,6,22.93,2,10,0,30.45,3,0,7,2,0.0,90.30666666666667,0,1,2,1,4.475106852202424
60,29,594.53,4,7.83,11,14,3,38.83,3,2,7,5,0.2,158.34,84,0,-9,0,1.3147952244219436
25,112,461.41,5,109.28,1,11,3,42.34,2,0,7,4,0.25,100.75,0,0,-8,1,23.632706905127485
44,64,397.4,4,55.68,5,11,1,47.16,3,2,8,5,0.08333333333333333,111.13999999999999,96,0,-5,1,13.975903614457833
54,34,149.63,5,70.5,10,14,4,17.88,2,3,11,6,0.26666666666666666,33.501999999999995,231,0,-10,0,46.80342561242781
59,93,592.11,4,84.81,1,4,2,25.85,1,3,2,5,0.4,154.49,36,0,-5,1,14.299202508809497
60,97,1363.98,1,26.4,8,10,2,23.61,2,3,8,4,0.18181818181818182,1387.59,120,0,-6,1,1.9340942724435521
42,68,912.45,5,16.92,10,2,4,42.95,2,2,5,4,1.3333333333333333,191.08,50,0,-10,1,1.8523181345448576
59,65,420.19,2,25.33,7,4,4,48.75,2,2,2,6,0.8,234.47,28,0,-10,1,6.013912960896508
44,45,277.26,3,54.44,6,8,3,42.2,3,3,8,7,0.3333333333333333,106.48666666666666,192,0,-9,0,19.564436138862934
35,88,604.68,1,9.47,3,3,3,41.71,1,2,9,5,0.75,646.39,108,0,-7,1,1.5635318980319644
20,60,510.24,1,39.35,10,13,1,49.11,2,4,9,8,0.07142857142857142,559.35,324,0,-4,0,7.6969720679133085
51,23,328.82,1,0.75,7,13,0,47.72,1,0,5,0,0.0,376.53999999999996,0,1,4,0,0.22739676187011099
30,113,526.69,5,10.9,9,13,5,45.11,1,1,2,5,0.35714285714285715,114.36000000000001,12,0,-11,1,2.0656067009039396
48,5,33.29,3,41.89,2,12,3,29.92,2,0,2,2,0.23076923076923078,21.07,0,0,-8,0,122.16389617964423
31,97,556.18,2,25.01,9,2,5,53.27,2,2,6,6,1.6666666666666667,304.72499999999997,84,0,-12,1,4.488675113966762
52,22,721.52,4,111.71,1,3,1,16.65,1,0,8,4,0.25,184.5425,0,0,-3,0,15.46116370481094
68,118,352.41,6,46.65,2,2,2,29.6,1,2,11,4,0.6666666666666666,63.668333333333344,110,0,-5,1,13.19996604510342
65,63,373.68,2,18.85,3,13,1,34.5,1,1,1,3,0.07142857142857142,204.09,4,0,-3,1,5.030959752321982
67,22,1231.91,5,27.43,7,10,1,67.91,3,4,8,6,0.09090909090909091,259.96400000000006,224,0,-5,0,2.22481770769967
46,100,334.05,3,8.24,1,6,0,51.93,1,2,6,3,0.0,128.66,48,1,4,1,2.4593344276973585
32,44,58.49,5,18.62,4,5,0,29.77,3,1,7,4,0.0,17.652,35,1,2,0,31.299378046730542
47,45,283.67,5,2.08,8,8,4,51.2,2,2,1,7,0.4444444444444444,66.974,16,0,-10,0,0.7306706010468261
30,108,672.26,6,1.12,8,9,0,64.07,3,1,7,3,0.0,122.72166666666665,28,1,2,1,0.16635475150758994
61,52,80.93,5,39.04,4,7,2,46.99,2,3,6,5,0.25,25.584000000000003,108,0,-6,0,47.650433296716706
29,89,1196.04,1,11.73,9,13,2,51.78,2,0,4,2,0.14285714285714285,1247.82,0,0,-6,1,0.9799171289179978
39,15,290.71,5,63.27,11,3,1,40.71,3,1,9,3,0.25,66.28399999999999,36,0,-5,0,21.689349011004083
23,4,320.58,5,17.96,10,10,3,36.7,2,2,0,5,0.2727272727272727,71.45599999999999,0,0,-8,0,5.584924435599229
24,25,432.46,2,19.32,10,9,4,45.81,1,2,8,4,0.4,239.135,80,0,-9,0,4.4571586766945055
47,43,280.34,2,3.04,8,3,2,41.72,3,1,4,4,0.5,161.02999999999997,20,0,-7,0,1.0805431150920597
49,78,378.25,3,9.49,9,6,1,41.39,1,4,0,6,0.14285714285714285,139.88,0,0,-3,1,2.502307185234015
55,82,621.1,2,53.62,10,2,1,37.52,2,1,5,3,0.3333333333333333,329.31,20,0,-4,1,8.619193055778814
18,75,374.21,1,56.94,4,12,4,65.91,3,1,2,5,0.3076923076923077,440.12,12,0,-11,1,15.17550171903734
53,31,685.38,2,17.01,10,7,2,39.49,2,1,6,6,0.25,362.435,42,0,-6,0,2.478219062326991
44,119,288.94,2,42.7,5,3,2,42.4,1,2,0,4,0.5,165.67,0,0,-5,1,14.7271849348141
67,111,890.41,5,22.59,4,4,1,26.86,2,0,2,2,0.2,183.454,0,0,-4,1,2.5341874109556772
56,69,341.99,3,6.15,5,3,5,41.34,2,1,4,4,1.25,127.77666666666669,20,0,-12,1,1.7930551911134436
66,79,290.63,1,16.14,5,7,3,47.3,2,1,3,4,0.375,337.93,15,0,-8,1,5.5344100401193295
61,93,370.87,5,86.64,9,14,2,49.0,1,0,9,3,0.13333333333333333,83.974,0,0,-5,1,23.29846451716998
29,65,287.69,5,59.09,2,11,1,52.98,3,0,8,4,0.08333333333333333,68.134,0,0,-5,1,20.46832242197513
56,84,524.14,6,10.92,11,4,3,19.93,2,1,2,3,0.6,90.67833333333333,8,0,-8,1,2.079445481205012
23,3,239.37,4,42.56,10,12,0,35.2,3,2,10,4,0.0,68.6425,100,1,2,0,17.706036527020842
56,60,418.61,3,13.11,2,8,2,33.62,2,4,8,6,0.2222222222222222,150.74333333333334,224,0,-6,0,3.1243297347536996
41,92,478.47,2,0.91,10,4,2,34.62,3,2,7,4,0.4,256.545,70,0,-7,1,0.18979289632302332
21,103,526.18,4,38.15,9,2,1,41.84,1,0,11,6,0.3333333333333333,142.005,0,0,-3,1,7.236617474107517
21,88,136.36,4,49.98,4,8,2,31.54,3,3,10,5,0.2222222222222222,41.975,180,0,-7,1,36.38613861386138
57,13,616.79,3,25.92,8,5,1,27.96,1,3,1,8,0.16666666666666666,214.91666666666666,27,0,-3,0,4.195600446753752
21,53,86.61,3,24.56,6,2,1,37.32,3,0,11,1,0.3333333333333333,41.31,0,0,-5,0,28.033329528592628
34,96,133.78,1,57.6,2,12,3,53.78,3,0,2,3,0.23076923076923078,187.56,0,0,-9,1,42.73631102537468
39,74,146.24,1,51.07,11,13,4,24.21,3,1,11,3,0.2857142857142857,170.45000000000002,44,0,-11,1,34.68486824232545
44,95,340.32,6,78.89,3,4,1,53.0,3,4,7,6,0.2,65.55333333333333,196,0,-5,1,23.11320754716981
26,116,52.28,5,5.51,3,5,4,32.86,3,1,2,4,0.6666666666666666,17.028,10,0,-11,1,10.341591591591591
42,57,327.87,4,3.25,8,14,0,39.05,1,2,7,3,0.0,91.73,56,1,4,0,0.9882324322680694
53,106,273.2,6,10.77,1,12,4,54.32,1,1,4,4,0.3076923076923077,54.586666666666666,20,0,-9,1,3.9277899343544855
59,1,418.21,1,35.41,7,13,1,28.19,1,4,0,6,0.07142857142857142,446.4,0,0,-3,0,8.446840485675438
55,77,476.96,4,25.64,7,11,4,31.34,3,1,2,3,0.3333333333333333,127.07499999999999,8,0,-11,1,5.364465645660725
55,21,187.18,3,2.86,10,6,1,35.7,3,3,4,6,0.14285714285714285,74.29333333333334,84,0,-5,0,1.5198214475502176
46,90,460.54,5,6.15,3,13,3,40.54,3,1,6,3,0.21428571428571427,100.21600000000001,24,0,-9,1,1.332495558348139
21,56,635.34,3,8.93,10,9,2,37.2,3,0,9,3,0.2,224.18000000000004,0,0,-7,0,1.4033378382625639
35,80,418.01,3,3.68,6,4,2,36.99,3,0,8,5,0.4,151.66666666666666,0,0,-7,1,0.8782606620367056
32,56,845.59,1,19.17,8,11,3,46.97,2,0,6,2,0.25,892.5600000000001,0,0,-8,0,2.2643782704733106
44,117,439.15,5,7.47,9,5,1,42.41,2,3,1,4,0.16666666666666666,96.31199999999998,15,0,-4,1,1.6971486993070544
52,118,441.65,3,17.45,9,6,2,23.52,1,3,6,6,0.2857142857142857,155.05666666666664,126,0,-5,1,3.9421664972325763
69,21,456.68,1,7.54,1,5,2,45.04,1,1,9,3,0.3333333333333333,501.72,36,0,-5,0,1.6474392588708267
28,69,507.04,4,33.01,8,14,1,37.46,3,1,3,3,0.06666666666666667,136.125,12,0,-5,1,6.497519880324383
53,61,815.37,4,8.04,3,12,1,45.49,2,0,11,1,0.07692307692307693,215.215,0,0,-4,1,0.9848475568675966
25,27,718.7,4,46.23,7,10,3,27.76,2,0,11,2,0.2727272727272727,186.615,0,0,-8,0,6.4235097957482274
45,104,76.67,5,59.56,2,10,1,22.61,2,1,4,7,0.09090909090909091,19.856,32,0,-4,1,76.68340414574482
55,69,279.97,2,27.58,5,3,1,25.79,1,0,3,1,0.25,152.88000000000002,0,0,-3,1,9.815994590169767
67,39,326.8,3,0.51,2,9,5,22.39,3,0,4,4,0.5,116.39666666666666,0,0,-13,0,0.15558267236119586
18,71,263.81,4,14.5,9,7,2,28.72,3,0,7,1,0.25,73.1325,0,0,-7,1,5.475624032325063
45,37,367.39,2,6.45,3,2,1,40.54,2,2,4,6,0.3333333333333333,203.965,56,0,-4,0,1.750861858356633
22,71,706.42,5,61.23,5,4,0,24.83,3,1,3,1,0.0,146.25,6,1,2,1,8.65539566311385
30,36,150.82,1,37.19,4,8,5,34.03,1,1,9,3,0.5555555555555556,184.85,36,0,-11,0,24.49611381899618
61,56,252.64,1,60.18,4,9,1,37.88,3,5,5,7,0.1,290.52,200,0,-5,0,23.726541554959788
22,19,307.3,6,7.7,7,9,3,20.07,1,1,6,4,0.3,54.56166666666667,30,0,-7,0,2.4975673045734674
35,24,496.12,3,39.54,11,14,3,34.2,2,2,11,6,0.2,176.77333333333334,154,0,-8,0,7.95381396845832
50,20,375.96,5,1.03,7,11,1,28.12,1,0,6,1,0.08333333333333333,80.816,0,0,-3,0,0.27323853989813246
19,91,288.4,5,88.04,7,12,1,48.47,2,2,5,5,0.07692307692307693,67.374,60,0,-4,1,30.421561852107814
40,6,1113.42,2,3.15,2,14,2,53.98,3,3,3,6,0.13333333333333333,583.7,63,0,-7,0,0.28265824375011217
20,72,151.87,2,11.27,9,13,2,32.5,3,1,9,5,0.14285714285714285,92.185,54,0,-7,1,7.372277098188003
34,88,309.13,5,38.91,8,9,5,36.58,3,4,5,6,0.5,69.142,140,0,-13,1,12.546351530003546
47,57,145.44,1,22.4,11,8,3,47.93,1,4,6,7,0.3333333333333333,193.37,192,0,-7,0,15.296367112810708
48,86,224.19,4,69.2,9,13,2,17.73,1,0,1,2,0.14285714285714285,60.48,0,0,-5,1,30.729606110395668
26,75,519.09,5,83.58,4,11,5,40.47,2,0,0,5,0.4166666666666667,111.912,0,0,-12,1,16.070295525774384
27,86,192.11,6,1.73,9,12,3,18.17,3,1,8,3,0.23076923076923078,35.046666666666674,32,0,-9,1,0.8958624618093315
26,98,1035.5,3,103.61,9,14,1,58.89,2,3,2,6,0.06666666666666667,364.7966666666667,42,0,-4,1,9.996140858658949
47,99,76.13,1,20.98,7,14,6,23.08,1,2,3,5,0.4,99.21,36,0,-13,1,27.200829767924283
37,33,733.45,2,16.67,4,2,1,30.35,2,5,2,8,0.3333333333333333,381.90000000000003,90,0,-4,0,2.2697256450405066
67,83,190.88,3,9.64,8,4,2,15.11,2,2,3,7,0.4,68.66333333333334,48,0,-6,1,5.023973316656244
63,87,157.43,2,13.09,10,11,0,47.54,1,1,1,3,0.0,102.485,4,1,4,1,8.262324054787602
67,111,422.86,5,33.25,3,14,2,43.08,1,1,8,4,0.13333333333333333,93.188,40,0,-5,1,7.844571320719106
23,107,341.46,6,13.26,1,13,1,17.36,2,2,8,5,0.07142857142857142,59.803333333333335,96,0,-4,1,3.871985049348829
55,14,369.18,4,5.44,4,7,3,51.16,3,1,1,4,0.375,105.08500000000001,5,0,-9,0,1.4695553514506456
49,2,404.4,6,30.7,8,9,3,28.47,3,1,7,4,0.3,72.145,35,0,-9,0,7.572767636901825
38,110,844.24,6,18.37,3,4,1,39.89,1,2,4,4,0.2,147.355,40,0,-3,1,2.1733472149921917
43,72,526.01,3,0.14,10,9,4,40.57,3,0,7,4,0.4,188.86,0,0,-11,1,0.0265649608166828
37,35,334.58,6,42.75,5,4,1,63.36,3,1,11,2,0.2,66.32333333333334,33,0,-5,0,12.739138208474879
52,93,254.79,6,96.14,6,8,1,52.02,1,0,11,3,0.1111111111111111,51.135,0,0,-3,1,37.585519371359325
65,115,263.6,4,30.95,5,13,2,27.83,2,2,6,6,0.14285714285714285,72.8575,84,0,-6,1,11.696900982615267
29,80,519.93,2,47.35,4,8,3,35.74,2,1,1,3,0.3333333333333333,277.835,4,0,-8,1,9.089512986389728
53,88,197.32,5,22.76,6,3,3,29.48,1,0,9,3,0.75,45.36,0,0,-7,1,11.476401774909238
63,6,61.75,4,81.68,6,14,1,62.32,3,3,10,5,0.06666666666666667,31.0175,180,0,-5,0,130.16733067729086
